"REVIEW_ID","ITEM_ID","LABEL"
"NDC-SOLES","scopus-84863088665",0
"NDC-SOLES","scopus-84863312689",0
"NDC-SOLES","scopus-84867640078",0
"NDC-SOLES","scopus-84869089461",0
"NDC-SOLES","scopus-84869806054",0
"NDC-SOLES","scopus-84871945626",0
"NDC-SOLES","scopus-84872316630",0
"NDC-SOLES","scopus-84873332366",0
"NDC-SOLES","scopus-84875647585",0
"NDC-SOLES","scopus-84875722648",99
"NDC-SOLES","scopus-84876375138",0
"NDC-SOLES","scopus-84876488318",0
"NDC-SOLES","scopus-84878001014",0
"NDC-SOLES","scopus-84880325577",0
"NDC-SOLES","scopus-84881087204",0
"NDC-SOLES","scopus-84883256782",0
"NDC-SOLES","scopus-84883780405",0
"NDC-SOLES","scopus-84884475253",0
"NDC-SOLES","scopus-84887489425",0
"NDC-SOLES","scopus-84893857631",0
"NDC-SOLES","scopus-84895787603",99
"NDC-SOLES","scopus-84896714283",0
"NDC-SOLES","scopus-84899693076",0
"NDC-SOLES","scopus-84901416402",0
"NDC-SOLES","scopus-84904119223",0
"NDC-SOLES","scopus-84904351925",0
"NDC-SOLES","scopus-84905393591",0
"NDC-SOLES","scopus-84905503311",99
"NDC-SOLES","scopus-84906267311",0
"NDC-SOLES","scopus-84907322714",0
"NDC-SOLES","scopus-84907478287",0
"NDC-SOLES","scopus-84907686182",0
"NDC-SOLES","scopus-84907937839",0
"NDC-SOLES","scopus-84908165185",0
"NDC-SOLES","scopus-84908249404",99
"NDC-SOLES","scopus-84909619977",0
"NDC-SOLES","scopus-84910047122",0
"NDC-SOLES","scopus-84910679094",0
"NDC-SOLES","scopus-84920973383",0
"NDC-SOLES","scopus-84922042119",0
"NDC-SOLES","scopus-84923196206",99
"NDC-SOLES","scopus-84924017172",0
"NDC-SOLES","scopus-84925538942",0
"NDC-SOLES","scopus-84926300780",0
"NDC-SOLES","scopus-84928707161",0
"NDC-SOLES","scopus-84929484987",0
"NDC-SOLES","scopus-84930427217",99
"NDC-SOLES","scopus-84937409911",0
"NDC-SOLES","scopus-84937579754",0
"NDC-SOLES","scopus-84938352315",0
"NDC-SOLES","scopus-84939491974",0
"NDC-SOLES","scopus-84940375897",0
"NDC-SOLES","scopus-84941911839",0
"NDC-SOLES","scopus-84942988483",0
"NDC-SOLES","scopus-84944889340",0
"NDC-SOLES","scopus-84947460909",0
"NDC-SOLES","scopus-84947780275",0
"NDC-SOLES","scopus-84947866833",99
"NDC-SOLES","scopus-84951077600",0
"NDC-SOLES","scopus-84956549612",0
"NDC-SOLES","scopus-84958164864",0
"NDC-SOLES","scopus-84959353154",0
"NDC-SOLES","scopus-84960848269",99
"NDC-SOLES","scopus-84961208806",0
"NDC-SOLES","scopus-84965168200",0
"NDC-SOLES","scopus-84969796311",0
"NDC-SOLES","scopus-84976499798",0
"NDC-SOLES","scopus-84977511890",0
"NDC-SOLES","scopus-84979882483",0
"NDC-SOLES","scopus-84983121051",0
"NDC-SOLES","scopus-84983535404",0
"NDC-SOLES","scopus-84985942491",99
"NDC-SOLES","scopus-84988026268",0
"NDC-SOLES","scopus-84990888718",0
"NDC-SOLES","scopus-84991241072",0
"NDC-SOLES","scopus-84994663327",0
"NDC-SOLES","scopus-85009761214",0
"NDC-SOLES","scopus-85014474541",99
"NDC-SOLES","scopus-85016009015",0
"NDC-SOLES","scopus-85019080872",0
"NDC-SOLES","scopus-85019642110",0
"NDC-SOLES","scopus-85021815468",0
"NDC-SOLES","scopus-85029545204",0
"NDC-SOLES","scopus-85029566684",0
"NDC-SOLES","scopus-85029802144",0
"NDC-SOLES","scopus-85031044360",0
"NDC-SOLES","scopus-85031409431",0
"NDC-SOLES","scopus-85032700578",0
"NDC-SOLES","scopus-85032965789",0
"NDC-SOLES","scopus-85033220298",0
"NDC-SOLES","scopus-85034649233",99
"NDC-SOLES","scopus-85037601215",0
"NDC-SOLES","scopus-85040728062",0
"NDC-SOLES","scopus-85040915749",99
"NDC-SOLES","scopus-85041224803",99
"NDC-SOLES","scopus-85042498991",99
"NDC-SOLES","scopus-85044717196",0
"NDC-SOLES","scopus-85044758179",0
"NDC-SOLES","scopus-85046403099",0
"NDC-SOLES","scopus-85046729603",99
"NDC-SOLES","scopus-85047362231",0
"NDC-SOLES","scopus-85048990508",0
"NDC-SOLES","scopus-85050377639",99
"NDC-SOLES","scopus-85050461889",0
"NDC-SOLES","scopus-85050512983",0
"NDC-SOLES","scopus-85050871446",99
"NDC-SOLES","scopus-85051102245",99
"NDC-SOLES","scopus-85053054069",0
"NDC-SOLES","scopus-85053214155",0
"NDC-SOLES","scopus-85055611361",0
"NDC-SOLES","scopus-85056762281",0
"NDC-SOLES","scopus-85056971368",0
"NDC-SOLES","scopus-85058542649",99
"NDC-SOLES","scopus-85061123195",99
"NDC-SOLES","scopus-85061852161",0
"NDC-SOLES","scopus-85062543287",0
"NDC-SOLES","scopus-85062586860",0
"NDC-SOLES","scopus-85062850274",0
"NDC-SOLES","scopus-85062855188",1
"NDC-SOLES","scopus-85062943556",0
"NDC-SOLES","scopus-85063522146",0
"NDC-SOLES","scopus-85064336116",0
"NDC-SOLES","scopus-85064459791",0
"NDC-SOLES","scopus-85064823256",0
"NDC-SOLES","scopus-85065081761",0
"NDC-SOLES","scopus-85066443035",0
"NDC-SOLES","scopus-85066855452",99
"NDC-SOLES","scopus-85068253576",0
"NDC-SOLES","scopus-85069640768",0
"NDC-SOLES","scopus-85069733025",0
"NDC-SOLES","scopus-85070083039",0
"NDC-SOLES","scopus-85070667809",0
"NDC-SOLES","scopus-85071542699",0
"NDC-SOLES","scopus-85072747779",0
"NDC-SOLES","scopus-85074653485",0
"NDC-SOLES","scopus-85075305701",0
"NDC-SOLES","scopus-85075525298",0
"NDC-SOLES","scopus-85076096383",99
"NDC-SOLES","scopus-85076154395",0
"NDC-SOLES","scopus-85076438177",0
"NDC-SOLES","scopus-85078333176",99
"NDC-SOLES","scopus-85079390378",99
"NDC-SOLES","scopus-85079769406",0
"NDC-SOLES","scopus-85081215537",0
"NDC-SOLES","scopus-85082757138",0
"NDC-SOLES","scopus-85082810245",0
"NDC-SOLES","scopus-85083210164",0
"NDC-SOLES","scopus-85085100562",0
"NDC-SOLES","scopus-85085129783",0
"NDC-SOLES","scopus-85085354416",0
"NDC-SOLES","scopus-85085510461",0
"NDC-SOLES","scopus-85085926085",0
"NDC-SOLES","scopus-85086734383",0
"NDC-SOLES","scopus-85087758978",0
"NDC-SOLES","scopus-85088246233",0
"NDC-SOLES","scopus-85088375640",0
"NDC-SOLES","scopus-85088811502",99
"NDC-SOLES","scopus-85089393850",0
"NDC-SOLES","scopus-85089787699",0
"NDC-SOLES","scopus-85089856202",0
"NDC-SOLES","scopus-85090339831",99
"NDC-SOLES","scopus-85090564909",99
"NDC-SOLES","scopus-85090820556",99
"NDC-SOLES","scopus-85091324671",0
"NDC-SOLES","scopus-85091608558",0
"NDC-SOLES","scopus-85092137317",0
"NDC-SOLES","scopus-85092151047",0
"NDC-SOLES","scopus-85092459343",0
"NDC-SOLES","scopus-85093116800",99
"NDC-SOLES","scopus-85095389664",0
"NDC-SOLES","scopus-85095427824",0
"NDC-SOLES","scopus-85096225443",0
"NDC-SOLES","scopus-85096233015",0
"NDC-SOLES","scopus-85097033405",0
"NDC-SOLES","scopus-85098935782",1
"NDC-SOLES","scopus-85101007775",0
"NDC-SOLES","scopus-85101065182",0
"NDC-SOLES","scopus-85102460755",0
"NDC-SOLES","scopus-85102473953",0
"NDC-SOLES","scopus-85102496230",0
"NDC-SOLES","scopus-85104330100",0
"NDC-SOLES","scopus-85105029494",0
"NDC-SOLES","scopus-85109609368",0
"NDC-SOLES","scopus-85112230113",0
"NDC-SOLES","scopus-85112620340",99
"NDC-SOLES","scopus-85115186507",0
"NDC-SOLES","scopus-85116591248",0
"NDC-SOLES","scopus-85117882250",0
"NDC-SOLES","scopus-85119075145",0
"NDC-SOLES","scopus-85121990426",0
"NDC-SOLES","scopus-85122442277",0
"NDC-SOLES","scopus-85122738607",0
"NDC-SOLES","scopus-85123037363",0
"NDC-SOLES","scopus-85125156427",0
"NDC-SOLES","scopus-85125933063",0
"NDC-SOLES","scopus-85128333521",0
"NDC-SOLES","scopus-85130563084",0
"NDC-SOLES","scopus-85132753207",0
"NDC-SOLES","scopus-85135952069",0
"NDC-SOLES","scopus-85136973760",99
"NDC-SOLES","scopus-85137965201",0
"NDC-SOLES","scopus-85138903049",1
"NDC-SOLES","scopus-85139039750",1
"NDC-SOLES","scopus-85139081361",0
"NDC-SOLES","scopus-85139441713",0
"NDC-SOLES","scopus-85139477095",0
"NDC-SOLES","scopus-85139731478",99
"NDC-SOLES","wos-000070961600007",0
"NDC-SOLES","wos-000076776300008",0
"NDC-SOLES","wos-000077271900002",0
"NDC-SOLES","wos-000078905000021",0
"NDC-SOLES","wos-000080465900015",0
"NDC-SOLES","wos-000084271000004",0
"NDC-SOLES","wos-000085330700038",0
"NDC-SOLES","wos-000085528600003",0
"NDC-SOLES","wos-000086512700006",0
"NDC-SOLES","wos-000088106600001",99
"NDC-SOLES","wos-000088472900006",0
"NDC-SOLES","wos-000089812800005",0
"NDC-SOLES","wos-000165153700002",0
"NDC-SOLES","wos-000165176500032",0
"NDC-SOLES","wos-000166427900017",0
"NDC-SOLES","wos-000167570300004",0
"NDC-SOLES","wos-000170863100003",99
"NDC-SOLES","wos-000171413400020",99
"NDC-SOLES","wos-000172961300004",0
"NDC-SOLES","wos-000176685200004",0
"NDC-SOLES","wos-000177794000016",0
"NDC-SOLES","wos-000178206100002",0
"NDC-SOLES","wos-000179374500015",0
"NDC-SOLES","wos-000180417200012",0
"NDC-SOLES","wos-000180589000033",0
"NDC-SOLES","wos-000181340000004",0
"NDC-SOLES","wos-000181910500004",0
"NDC-SOLES","wos-000182680300036",99
"NDC-SOLES","wos-000182989300002",99
"NDC-SOLES","wos-000185415900010",0
"NDC-SOLES","wos-000186107200001",0
"NDC-SOLES","wos-000186584200007",0
"NDC-SOLES","wos-000186987100011",0
"NDC-SOLES","wos-000187466400005",0
"NDC-SOLES","wos-000189395300519",99
"NDC-SOLES","wos-000208443703061",99
"NDC-SOLES","wos-000209701503204",0
"NDC-SOLES","wos-000209829702102",0
"NDC-SOLES","wos-000220057700004",0
"NDC-SOLES","wos-000220249100017",0
"NDC-SOLES","wos-000221350400009",0
"NDC-SOLES","wos-000222124800005",0
"NDC-SOLES","wos-000222239900002",99
"NDC-SOLES","wos-000222964000004",99
"NDC-SOLES","wos-000223884600001",0
"NDC-SOLES","wos-000224908700004",0
"NDC-SOLES","wos-000225538200010",0
"NDC-SOLES","wos-000225549300010",0
"NDC-SOLES","wos-000225591100010",0
"NDC-SOLES","wos-000227127900017",0
"NDC-SOLES","wos-000228444300032",0
"NDC-SOLES","wos-000228750600002",0
"NDC-SOLES","wos-000228851700005",0
"NDC-SOLES","wos-000230465500001",0
"NDC-SOLES","wos-000231226300012",99
"NDC-SOLES","wos-000232269700006",0
"NDC-SOLES","wos-000234372500012",99
"NDC-SOLES","wos-000235133800011",0
"NDC-SOLES","wos-000237017200012",99
"NDC-SOLES","wos-000237553800016",0
"NDC-SOLES","wos-000237752200004",0
"NDC-SOLES","wos-000237984500009",0
"NDC-SOLES","wos-000240973700014",99
"NDC-SOLES","wos-000242822700010",0
"NDC-SOLES","wos-000243554100002",0
"NDC-SOLES","wos-000243616000019",0
"NDC-SOLES","wos-000244559000012",0
"NDC-SOLES","wos-000244692400007",99
"NDC-SOLES","wos-000245705800018",0
"NDC-SOLES","wos-000247395800018",99
"NDC-SOLES","wos-000249272800748",1
"NDC-SOLES","wos-000249392000023",0
"NDC-SOLES","wos-000249464500006",99
"NDC-SOLES","wos-000250010300009",0
"NDC-SOLES","wos-000251437700005",0
"NDC-SOLES","wos-000253022200009",0
"NDC-SOLES","wos-000253925900049",0
"NDC-SOLES","wos-000255845700004",0
"NDC-SOLES","wos-000257707900006",0
"NDC-SOLES","wos-000259483300012",0
"NDC-SOLES","wos-000263817000015",0
"NDC-SOLES","wos-000264001500005",0
"NDC-SOLES","wos-000265291400002",0
"NDC-SOLES","wos-000265762200017",0
"NDC-SOLES","wos-000268333900002",0
"NDC-SOLES","wos-000271416900017",0
"NDC-SOLES","wos-000271834500017",0
"NDC-SOLES","wos-000271984400012",0
"NDC-SOLES","wos-000274342700009",0
"NDC-SOLES","wos-000275471600007",0
"NDC-SOLES","wos-000275564300006",0
"NDC-SOLES","wos-000278393800011",99
"NDC-SOLES","wos-000278569200002",0
"NDC-SOLES","wos-000279442400006",99
"NDC-SOLES","wos-000281748000010",0
"NDC-SOLES","wos-000281938600006",0
"NDC-SOLES","wos-000281999700009",0
"NDC-SOLES","wos-000283502900046",0
"NDC-SOLES","wos-000283687800695",0
"NDC-SOLES","wos-000284261300010",0
"NDC-SOLES","wos-000284831200009",0
"NDC-SOLES","wos-000285546400004",99
"NDC-SOLES","wos-000285576900035",0
"NDC-SOLES","wos-000286180300024",0
"NDC-SOLES","wos-000286539700014",0
"NDC-SOLES","wos-000290135200010",0
"NDC-SOLES","wos-000291388700040",99
"NDC-SOLES","wos-000293259900003",0
"NDC-SOLES","wos-000295003100003",99
"NDC-SOLES","wos-000296915000005",0
"NDC-SOLES","wos-000298253600003",0
"NDC-SOLES","wos-000298939600014",0
"NDC-SOLES","wos-000299175800013",1
"NDC-SOLES","wos-000301177100017",0
"NDC-SOLES","wos-000302903500013",0
"NDC-SOLES","wos-000303333500015",99
"NDC-SOLES","wos-000303443100020",0
"NDC-SOLES","wos-000306406000004",0
"NDC-SOLES","wos-000306730500014",0
"NDC-SOLES","wos-000306965200013",0
"NDC-SOLES","wos-000313989500001",0
"NDC-SOLES","wos-000314744200037",0
"NDC-SOLES","wos-000320114400024",0
"NDC-SOLES","wos-000321804500011",0
"NDC-SOLES","wos-000323458300002",0
"NDC-SOLES","wos-000324545800070",0
"NDC-SOLES","wos-000324929700020",99
"NDC-SOLES","wos-000327188200026",0
"NDC-SOLES","wos-000327197200001",0
"NDC-SOLES","wos-000327538600016",0
"NDC-SOLES","wos-000327883200046",0
"NDC-SOLES","wos-000331046800038",0
"NDC-SOLES","wos-000331742800013",0
"NDC-SOLES","wos-000334165700056",0
"NDC-SOLES","wos-000336507100005",99
"NDC-SOLES","wos-000337212100001",0
"NDC-SOLES","wos-000339948700010",99
"NDC-SOLES","wos-000340699000034",0
"NDC-SOLES","wos-000345120400004",0
"NDC-SOLES","wos-000345220100024",0
"NDC-SOLES","wos-000345893300012",99
"NDC-SOLES","wos-000346324900010",0
"NDC-SOLES","wos-000347586300018",99
"NDC-SOLES","wos-000347595100012",0
"NDC-SOLES","wos-000349272000013",99
"NDC-SOLES","wos-000349454200127",99
"NDC-SOLES","wos-000350392200011",0
"NDC-SOLES","wos-000351880000181",0
"NDC-SOLES","wos-000353003800005",0
"NDC-SOLES","wos-000356906100006",0
"NDC-SOLES","wos-000357170800006",0
"NDC-SOLES","wos-000358302700008",1
"NDC-SOLES","wos-000359091100003",0
"NDC-SOLES","wos-000359322100008",0
"NDC-SOLES","wos-000360929000058",0
"NDC-SOLES","wos-000361886700018",0
"NDC-SOLES","wos-000364767200001",0
"NDC-SOLES","wos-000366313900019",0
"NDC-SOLES","wos-000366379400010",0
"NDC-SOLES","wos-000366534600121",0
"NDC-SOLES","wos-000368371600019",99
"NDC-SOLES","wos-000368402200004",99
"NDC-SOLES","wos-000370866400009",0
"NDC-SOLES","wos-000377545800017",0
"NDC-SOLES","wos-000377969500026",0
"NDC-SOLES","wos-000386195000006",0
"NDC-SOLES","wos-000387850100006",99
"NDC-SOLES","wos-000388154700065",99
"NDC-SOLES","wos-000388468800030",99
"NDC-SOLES","wos-000390311900012",99
"NDC-SOLES","wos-000390631500002",0
"NDC-SOLES","wos-000391054300011",0
"NDC-SOLES","wos-000391302900054",0
"NDC-SOLES","wos-000394446808045",99
"NDC-SOLES","wos-000395669600006",0
"NDC-SOLES","wos-000396161200002",0
"NDC-SOLES","wos-000397611900032",0
"NDC-SOLES","wos-000399175000069",0
"NDC-SOLES","wos-000400155800007",0
"NDC-SOLES","wos-000401127800018",0
"NDC-SOLES","wos-000401781800012",0
"NDC-SOLES","wos-000401804500006",0
"NDC-SOLES","wos-000403384400032",99
"NDC-SOLES","wos-000403595900003",0
"NDC-SOLES","wos-000406260800016",0
"NDC-SOLES","wos-000406735700032",99
"NDC-SOLES","wos-000407594700001",0
"NDC-SOLES","wos-000409241400004",0
"NDC-SOLES","wos-000409859800001",0
"NDC-SOLES","wos-000410674000007",0
"NDC-SOLES","wos-000413559900004",0
"NDC-SOLES","wos-000414539600018",99
"NDC-SOLES","wos-000415660400001",0
"NDC-SOLES","wos-000418750100004",0
"NDC-SOLES","wos-000419972400014",99
"NDC-SOLES","wos-000422873500074",0
"NDC-SOLES","wos-000423516200007",0
"NDC-SOLES","wos-000423820200028",0
"NDC-SOLES","wos-000425374800013",0
"NDC-SOLES","wos-000427344300010",0
"NDC-SOLES","wos-000427461900006",0
"NDC-SOLES","wos-000427925600006",0
"NDC-SOLES","wos-000431188500721",99
"NDC-SOLES","wos-000434354000005",0
"NDC-SOLES","wos-000436914000001",1
"NDC-SOLES","wos-000438024500027",0
"NDC-SOLES","wos-000439098200006",0
"NDC-SOLES","wos-000439244300001",99
"NDC-SOLES","wos-000439737400046",0
"NDC-SOLES","wos-000441291900012",0
"NDC-SOLES","wos-000441344700004",0
"NDC-SOLES","wos-000446586700111",0
"NDC-SOLES","wos-000447577300005",0
"NDC-SOLES","wos-000449689000008",0
"NDC-SOLES","wos-000450048500009",0
"NDC-SOLES","wos-000458074300001",99
"NDC-SOLES","wos-000460326100006",0
"NDC-SOLES","wos-000462508900012",0
"NDC-SOLES","wos-000463737000001",0
"NDC-SOLES","wos-000466511600016",0
"NDC-SOLES","wos-000471708300004",0
"NDC-SOLES","wos-000474323900008",0
"NDC-SOLES","wos-000481598400001",0
"NDC-SOLES","wos-000487122400002",99
"NDC-SOLES","wos-000490117200005",0
"NDC-SOLES","wos-000491217300011",0
"NDC-SOLES","wos-000497842800004",0
"NDC-SOLES","wos-000499683800045",99
"NDC-SOLES","wos-000502570800098",0
"NDC-SOLES","wos-000504323200018",0
"NDC-SOLES","wos-000507461600028",0
"NDC-SOLES","wos-000507918700024",0
"NDC-SOLES","wos-000512888300017",0
"NDC-SOLES","wos-000513660200001",0
"NDC-SOLES","wos-000520213500001",0
"NDC-SOLES","wos-000521989500023",0
"NDC-SOLES","wos-000522632400012",99
"NDC-SOLES","wos-000526894100010",0
"NDC-SOLES","wos-000527294300004",0
"NDC-SOLES","wos-000535608700001",0
"NDC-SOLES","wos-000539424200003",0
"NDC-SOLES","wos-000540482200077",0
"NDC-SOLES","wos-000551794700001",99
"NDC-SOLES","wos-000557955600009",99
"NDC-SOLES","wos-000565899700016",0
"NDC-SOLES","wos-000567377300005",0
"NDC-SOLES","wos-000572643900011",0
"NDC-SOLES","wos-000575272900001",99
"NDC-SOLES","wos-000579844101433",1
"NDC-SOLES","wos-000580006100001",0
"NDC-SOLES","wos-000583358800001",0
"NDC-SOLES","wos-000596508400010",99
"NDC-SOLES","wos-000600689300018",99
"NDC-SOLES","wos-000604931400001",0
"NDC-SOLES","wos-000631611400001",99
"NDC-SOLES","wos-000651547800003",0
"NDC-SOLES","wos-000665815000001",99
"NDC-SOLES","wos-000680010500001",99
"NDC-SOLES","wos-000686078300001",0
"NDC-SOLES","wos-000702719100003",0
"NDC-SOLES","wos-000702721800011",0
"NDC-SOLES","wos-000704585300003",0
"NDC-SOLES","wos-000709928200005",0
"NDC-SOLES","wos-000711422700019",99
"NDC-SOLES","wos-000731322200001",0
"NDC-SOLES","wos-000732949400002",0
"NDC-SOLES","wos-000734899000003",0
"NDC-SOLES","wos-000754863300001",99
"NDC-SOLES","wos-000778536300005",0
"NDC-SOLES","wos-000791954500007",0
"NDC-SOLES","wos-000801224500001",0
"NDC-SOLES","wos-000803187600008",1
"NDC-SOLES","wos-000823159800001",99
"NDC-SOLES","wos-000854179100301",0
"NDC-SOLES","wos-000862189700001",99
"NDC-SOLES","wos-000865982700010",0
"NDC-SOLES","wos-000884711600001",0
"NDC-SOLES","wos-a1995qp36200004",0
"NDC-SOLES","wos-a1995tk93300007",0
"NDC-SOLES","wos-a1996vj51100013",99
"NDC-SOLES","wos-a1997xc96100007",0
"NDC-SOLES","wos-a1997xl45900007",0
"NDC-SOLES","wos-a1997yg42700006",0
