"REVIEW_ID","ITEM_ID","LABEL","Category"
"NDC-SOLES","pubmed-32554223",0,"Test"
"NDC-SOLES","pubmed-32579270",1,"Train"
"NDC-SOLES","pubmed-32580634",0,"Train"
"NDC-SOLES","pubmed-32616744",0,"Train"
"NDC-SOLES","pubmed-32621917",0,"Train"
"NDC-SOLES","pubmed-32639997",0,"Test"
"NDC-SOLES","pubmed-32680528",0,"Train"
"NDC-SOLES","pubmed-32702654",0,"Train"
"NDC-SOLES","pubmed-32737157",0,"Train"
"NDC-SOLES","pubmed-32755644",0,"Train"
"NDC-SOLES","pubmed-32817301",1,"Train"
"NDC-SOLES","pubmed-32825833",0,"Train"
"NDC-SOLES","pubmed-32843708",1,"Train"
"NDC-SOLES","pubmed-32910945",0,"Train"
"NDC-SOLES","pubmed-32923721",0,"Test"
"NDC-SOLES","pubmed-32930323",0,"Train"
"NDC-SOLES","pubmed-32952018",0,"Train"
"NDC-SOLES","pubmed-32964037",0,"Train"
"NDC-SOLES","pubmed-32984278",0,"Train"
"NDC-SOLES","pubmed-32991815",0,"Train"
"NDC-SOLES","pubmed-32992127",0,"Test"
"NDC-SOLES","pubmed-32999161",0,"Train"
"NDC-SOLES","pubmed-33040635",0,"Train"
"NDC-SOLES","pubmed-33065094",0,"Test"
"NDC-SOLES","pubmed-33096971",0,"Train"
"NDC-SOLES","pubmed-33108787",0,"Train"
"NDC-SOLES","pubmed-33111391",0,"Test"
"NDC-SOLES","pubmed-33119838",1,"Train"
"NDC-SOLES","pubmed-33184061",0,"Train"
"NDC-SOLES","pubmed-33199411",0,"Train"
"NDC-SOLES","pubmed-33222571",0,"Train"
"NDC-SOLES","pubmed-33254717",0,"Train"
"NDC-SOLES","pubmed-33276072",0,"Test"
"NDC-SOLES","pubmed-33276243",0,"Test"
"NDC-SOLES","pubmed-33309840",1,"Train"
"NDC-SOLES","pubmed-33353253",0,"Test"
"NDC-SOLES","pubmed-33385943",0,"Test"
"NDC-SOLES","pubmed-33408038",0,"Test"
"NDC-SOLES","pubmed-33439429",0,"Train"
"NDC-SOLES","pubmed-33496723",0,"Train"
"NDC-SOLES","pubmed-33499731",0,"Test"
"NDC-SOLES","pubmed-33526476",0,"Train"
"NDC-SOLES","pubmed-33537077",0,"Train"
"NDC-SOLES","pubmed-33556823",0,"Test"
"NDC-SOLES","pubmed-33577886",0,"Train"
"NDC-SOLES","pubmed-33597846",0,"Train"
"NDC-SOLES","pubmed-33644470",0,"Train"
"NDC-SOLES","pubmed-33688502",0,"Train"
"NDC-SOLES","pubmed-33732070",0,"Train"
"NDC-SOLES","pubmed-33741414",0,"Train"
"NDC-SOLES","pubmed-33749521",0,"Train"
"NDC-SOLES","pubmed-33761355",0,"Train"
"NDC-SOLES","pubmed-33762011",0,"Train"
"NDC-SOLES","pubmed-33762938",0,"Train"
"NDC-SOLES","pubmed-33768524",0,"Test"
"NDC-SOLES","pubmed-33785408",0,"Train"
"NDC-SOLES","pubmed-33791311",0,"Train"
"NDC-SOLES","pubmed-33833333",0,"Train"
"NDC-SOLES","pubmed-33839237",0,"Train"
"NDC-SOLES","pubmed-33847461",0,"Train"
"NDC-SOLES","pubmed-33876187",0,"Test"
"NDC-SOLES","pubmed-33877368",0,"Train"
"NDC-SOLES","pubmed-33880529",0,"Train"
"NDC-SOLES","pubmed-33893948",0,"Train"
"NDC-SOLES","pubmed-33942217",0,"Train"
"NDC-SOLES","pubmed-33968164",0,"Train"
"NDC-SOLES","pubmed-33976205",1,"Train"
"NDC-SOLES","pubmed-33987369",0,"Test"
"NDC-SOLES","pubmed-33987885",0,"Train"
"NDC-SOLES","pubmed-33993268",0,"Train"
"NDC-SOLES","pubmed-33993886",0,"Train"
"NDC-SOLES","pubmed-33994524",0,"Train"
"NDC-SOLES","pubmed-34044271",0,"Train"
"NDC-SOLES","pubmed-34060082",0,"Test"
"NDC-SOLES","pubmed-34064215",1,"Train"
"NDC-SOLES","pubmed-34071964",0,"Train"
"NDC-SOLES","pubmed-34077515",1,"Train"
"NDC-SOLES","pubmed-34078809",0,"Train"
"NDC-SOLES","pubmed-34085373",1,"Train"
"NDC-SOLES","pubmed-34091228",0,"Train"
"NDC-SOLES","pubmed-34101533",0,"Train"
"NDC-SOLES","pubmed-34102099",1,"Train"
"NDC-SOLES","pubmed-34104886",0,"Test"
"NDC-SOLES","pubmed-34114402",0,"Train"
"NDC-SOLES","pubmed-34119671",0,"Train"
"NDC-SOLES","pubmed-34131204",0,"Train"
"NDC-SOLES","pubmed-34133772",0,"Train"
"NDC-SOLES","pubmed-34143952",0,"Train"
"NDC-SOLES","pubmed-34145365",1,"Train"
"NDC-SOLES","pubmed-34162754",0,"Train"
"NDC-SOLES","pubmed-34173729",1,"Train"
"NDC-SOLES","pubmed-34203489",0,"Train"
"NDC-SOLES","pubmed-34231878",0,"Train"
"NDC-SOLES","pubmed-34247447",0,"Train"
"NDC-SOLES","pubmed-34263425",0,"Train"
"NDC-SOLES","pubmed-34280479",0,"Train"
"NDC-SOLES","pubmed-34284544",0,"Train"
"NDC-SOLES","pubmed-34296168",0,"Train"
"NDC-SOLES","pubmed-34296753",0,"Test"
"NDC-SOLES","pubmed-34307363",0,"Test"
"NDC-SOLES","pubmed-34313801",0,"Train"
"NDC-SOLES","pubmed-34413770",0,"Train"
"NDC-SOLES","pubmed-34481935",0,"Train"
"NDC-SOLES","pubmed-34482185",0,"Test"
"NDC-SOLES","pubmed-34502488",0,"Train"
"NDC-SOLES","pubmed-34510524",0,"Train"
"NDC-SOLES","pubmed-34516796",0,"Test"
"NDC-SOLES","pubmed-34527169",0,"Train"
"NDC-SOLES","pubmed-34571925",0,"Train"
"NDC-SOLES","pubmed-34580274",0,"Test"
"NDC-SOLES","pubmed-34604093",0,"Test"
"NDC-SOLES","pubmed-34607683",0,"Train"
"NDC-SOLES","pubmed-34621321",0,"Train"
"NDC-SOLES","pubmed-34622797",0,"Train"
"NDC-SOLES","pubmed-34625711",0,"Train"
"NDC-SOLES","pubmed-34637165",0,"Train"
"NDC-SOLES","pubmed-34642295",0,"Train"
"NDC-SOLES","pubmed-34661323",1,"Train"
"NDC-SOLES","pubmed-34678068",1,"Train"
"NDC-SOLES","pubmed-34682531",0,"Train"
"NDC-SOLES","pubmed-34720021",0,"Train"
"NDC-SOLES","pubmed-34731689",0,"Train"
"NDC-SOLES","pubmed-34755654",0,"Train"
"NDC-SOLES","pubmed-34782347",0,"Test"
"NDC-SOLES","pubmed-34795381",0,"Train"
"NDC-SOLES","pubmed-34825063",0,"Train"
"NDC-SOLES","pubmed-34946811",0,"Train"
"NDC-SOLES","pubmed-34949667",1,"Train"
"NDC-SOLES","pubmed-34955712",1,"Train"
"NDC-SOLES","pubmed-34973391",0,"Train"
"NDC-SOLES","pubmed-34979238",0,"Train"
"NDC-SOLES","pubmed-34979308",0,"Test"
"NDC-SOLES","pubmed-34987552",0,"Train"
"NDC-SOLES","pubmed-35003748",0,"Train"
"NDC-SOLES","pubmed-35012443",0,"Train"
"NDC-SOLES","pubmed-35059975",0,"Test"
"NDC-SOLES","pubmed-35071492",0,"Train"
"NDC-SOLES","pubmed-35073936",0,"Train"
"NDC-SOLES","pubmed-35087378",0,"Train"
"NDC-SOLES","pubmed-35110544",0,"Train"
"NDC-SOLES","pubmed-35134251",0,"Train"
"NDC-SOLES","pubmed-35149247",0,"Train"
"NDC-SOLES","pubmed-35152537",0,"Test"
"NDC-SOLES","pubmed-35185464",0,"Train"
"NDC-SOLES","pubmed-35195262",0,"Train"
"NDC-SOLES","pubmed-35197316",0,"Train"
"NDC-SOLES","pubmed-35198032",0,"Train"
"NDC-SOLES","pubmed-35250568",0,"Train"
"NDC-SOLES","pubmed-35258078",0,"Train"
"NDC-SOLES","pubmed-35271651",0,"Train"
"NDC-SOLES","pubmed-35282767",0,"Train"
"NDC-SOLES","pubmed-35358499",1,"Train"
"NDC-SOLES","pubmed-35364275",0,"Train"
"NDC-SOLES","pubmed-35388181",1,"Train"
"NDC-SOLES","pubmed-35396990",0,"Train"
"NDC-SOLES","pubmed-35398176",0,"Train"
"NDC-SOLES","pubmed-35398487",1,"Train"
"NDC-SOLES","pubmed-35411325",0,"Train"
"NDC-SOLES","pubmed-35451230",1,"Test"
"NDC-SOLES","pubmed-35481074",0,"Train"
"NDC-SOLES","pubmed-35508566",1,"Train"
"NDC-SOLES","pubmed-35534584",0,"Train"
"NDC-SOLES","pubmed-35544526",0,"Train"
"NDC-SOLES","pubmed-35574272",0,"Test"
"NDC-SOLES","pubmed-35585045",0,"Train"
"NDC-SOLES","pubmed-35597080",0,"Train"
"NDC-SOLES","pubmed-35650108",0,"Train"
"NDC-SOLES","pubmed-35681537",0,"Train"
"NDC-SOLES","pubmed-35700633",0,"Test"
"NDC-SOLES","pubmed-35712450",0,"Train"
"NDC-SOLES","pubmed-35736494",0,"Train"
"NDC-SOLES","pubmed-35738417",0,"Test"
"NDC-SOLES","pubmed-35773674",0,"Train"
"NDC-SOLES","pubmed-35785416",0,"Train"
"NDC-SOLES","pubmed-35786420",0,"Train"
"NDC-SOLES","pubmed-35803738",0,"Train"
"NDC-SOLES","pubmed-35840521",0,"Train"
"NDC-SOLES","pubmed-35866229",0,"Test"
"NDC-SOLES","pubmed-35882808",0,"Train"
"NDC-SOLES","pubmed-35904498",0,"Test"
"NDC-SOLES","pubmed-35952672",0,"Train"
"NDC-SOLES","pubmed-35973478",0,"Train"
"NDC-SOLES","pubmed-35980799",0,"Test"
"NDC-SOLES","pubmed-36001234",0,"Train"
"NDC-SOLES","pubmed-36009791",0,"Train"
"NDC-SOLES","pubmed-36050860",0,"Train"
"NDC-SOLES","pubmed-36084502",0,"Test"
"NDC-SOLES","pubmed-36110967",0,"Train"
"NDC-SOLES","pubmed-36132985",0,"Train"
"NDC-SOLES","pubmed-36172274",0,"Train"
"NDC-SOLES","pubmed-36232931",0,"Test"
"NDC-SOLES","pubmed-36233336",0,"Train"
"NDC-SOLES","pubmed-36240494",0,"Test"
"NDC-SOLES","pubmed-36241868",0,"Train"
"NDC-SOLES","pubmed-36307397",0,"Train"
"NDC-SOLES","pubmed-36322759",0,"Train"
"NDC-SOLES","pubmed-36324654",1,"Train"
"NDC-SOLES","pubmed-36338027",0,"Train"
"NDC-SOLES","pubmed-36343095",0,"Train"
"NDC-SOLES","pubmed-36358691",0,"Train"
"NDC-SOLES","pubmed-36359212",1,"Train"
"NDC-SOLES","pubmed-36368650",0,"Train"
"NDC-SOLES","pubmed-36429076",0,"Train"
"NDC-SOLES","pubmed-36438080",0,"Train"
"NDC-SOLES","pubmed-36441480",0,"Train"
"NDC-SOLES","pubmed-7483906",0,"Train"
"NDC-SOLES","pubmed-7499428",0,"Train"
"NDC-SOLES","pubmed-7532151",0,"Train"
"NDC-SOLES","pubmed-7568099",0,"Test"
"NDC-SOLES","pubmed-7609869",0,"Train"
"NDC-SOLES","pubmed-7615336",0,"Train"
"NDC-SOLES","pubmed-7672014",0,"Train"
"NDC-SOLES","pubmed-7750506",0,"Test"
"NDC-SOLES","pubmed-7750509",0,"Train"
"NDC-SOLES","pubmed-7779409",0,"Test"
"NDC-SOLES","pubmed-7787766",0,"Train"
"NDC-SOLES","pubmed-7833795",0,"Train"
"NDC-SOLES","pubmed-7866679",0,"Test"
"NDC-SOLES","pubmed-7889130",0,"Train"
"NDC-SOLES","pubmed-7893419",0,"Train"
"NDC-SOLES","pubmed-7916018",0,"Train"
"NDC-SOLES","pubmed-7972118",0,"Train"
"NDC-SOLES","pubmed-8001125",0,"Train"
"NDC-SOLES","pubmed-8006678",0,"Train"
"NDC-SOLES","pubmed-8008629",0,"Train"
"NDC-SOLES","pubmed-8015398",0,"Train"
"NDC-SOLES","pubmed-8021664",0,"Train"
"NDC-SOLES","pubmed-8039240",0,"Train"
"NDC-SOLES","pubmed-8070894",0,"Train"
"NDC-SOLES","pubmed-8082762",0,"Train"
"NDC-SOLES","pubmed-8300192",0,"Train"
"NDC-SOLES","pubmed-8681893",0,"Train"
"NDC-SOLES","pubmed-8723838",0,"Test"
"NDC-SOLES","pubmed-8737410",0,"Train"
"NDC-SOLES","pubmed-8739122",0,"Train"
"NDC-SOLES","pubmed-8742048",0,"Test"
"NDC-SOLES","pubmed-8746746",0,"Train"
"NDC-SOLES","pubmed-8780855",0,"Test"
"NDC-SOLES","pubmed-8786101",0,"Train"
"NDC-SOLES","pubmed-8792330",0,"Test"
"NDC-SOLES","pubmed-8883893",0,"Test"
"NDC-SOLES","pubmed-8891286",0,"Train"
"NDC-SOLES","pubmed-8960978",0,"Test"
"NDC-SOLES","pubmed-9056391",0,"Train"
"NDC-SOLES","pubmed-9081626",0,"Train"
"NDC-SOLES","pubmed-9185608",0,"Train"
"NDC-SOLES","pubmed-9284046",0,"Train"
"NDC-SOLES","pubmed-9305828",0,"Train"
"NDC-SOLES","pubmed-9307329",0,"Train"
"NDC-SOLES","pubmed-9324228",0,"Test"
"NDC-SOLES","pubmed-9337875",0,"Train"
"NDC-SOLES","pubmed-9363793",0,"Train"
"NDC-SOLES","pubmed-9372224",0,"Test"
"NDC-SOLES","pubmed-9450611",0,"Train"
"NDC-SOLES","pubmed-9462754",0,"Train"
"NDC-SOLES","pubmed-9501236",0,"Train"
"NDC-SOLES","pubmed-9518658",0,"Train"
"NDC-SOLES","pubmed-9537840",0,"Train"
"NDC-SOLES","pubmed-9576959",0,"Train"
"NDC-SOLES","pubmed-9578020",0,"Train"
"NDC-SOLES","pubmed-9602127",0,"Test"
"NDC-SOLES","pubmed-9623717",0,"Train"
"NDC-SOLES","pubmed-9630527",0,"Train"
"NDC-SOLES","pubmed-9670897",0,"Train"
"NDC-SOLES","pubmed-9676829",0,"Train"
"NDC-SOLES","pubmed-9696298",0,"Train"
"NDC-SOLES","pubmed-9737963",0,"Test"
"NDC-SOLES","pubmed-9739139",0,"Train"
"NDC-SOLES","pubmed-9858827",0,"Train"
"NDC-SOLES","pubmed-9986741",0,"Train"
"NDC-SOLES","scopus-0028220542",0,"Train"
"NDC-SOLES","scopus-0028693384",0,"Train"
"NDC-SOLES","scopus-0028904318",0,"Train"
"NDC-SOLES","scopus-0029031095",0,"Train"
"NDC-SOLES","scopus-0029882080",0,"Test"
"NDC-SOLES","scopus-0029887756",0,"Train"
"NDC-SOLES","scopus-0030013989",0,"Test"
"NDC-SOLES","scopus-0030472538",0,"Train"
"NDC-SOLES","scopus-0030661967",0,"Test"
"NDC-SOLES","scopus-0030760706",0,"Train"
"NDC-SOLES","scopus-0030851734",0,"Train"
"NDC-SOLES","scopus-0030975671",0,"Train"
"NDC-SOLES","scopus-0031010541",0,"Train"
"NDC-SOLES","scopus-0031048111",0,"Test"
"NDC-SOLES","scopus-0031057457",0,"Test"
"NDC-SOLES","scopus-0032498862",0,"Train"
"NDC-SOLES","scopus-0032920310",0,"Train"
"NDC-SOLES","scopus-0032985894",0,"Train"
"NDC-SOLES","scopus-0033216155",0,"Train"
"NDC-SOLES","scopus-0033603491",0,"Test"
"NDC-SOLES","scopus-0033673416",0,"Train"
"NDC-SOLES","scopus-0033756270",0,"Train"
"NDC-SOLES","scopus-0033848981",0,"Test"
"NDC-SOLES","scopus-0033884328",0,"Train"
"NDC-SOLES","scopus-0033966590",0,"Test"
"NDC-SOLES","scopus-0033972751",0,"Train"
"NDC-SOLES","scopus-0033992695",0,"Test"
"NDC-SOLES","scopus-0034619519",0,"Train"
"NDC-SOLES","scopus-0034652305",0,"Train"
"NDC-SOLES","scopus-0034737737",0,"Train"
"NDC-SOLES","scopus-0034738329",0,"Train"
"NDC-SOLES","scopus-0034741363",0,"Train"
"NDC-SOLES","scopus-0034748550",0,"Train"
"NDC-SOLES","scopus-0034828299",0,"Train"
"NDC-SOLES","scopus-0035708972",0,"Train"
"NDC-SOLES","scopus-0035793377",0,"Train"
"NDC-SOLES","scopus-0035900347",0,"Train"
"NDC-SOLES","scopus-0035919622",0,"Train"
"NDC-SOLES","scopus-0038172649",0,"Train"
"NDC-SOLES","scopus-0038187682",0,"Train"
"NDC-SOLES","scopus-0041825240",0,"Train"
"NDC-SOLES","scopus-0041923549",0,"Train"
"NDC-SOLES","scopus-0042327752",0,"Train"
"NDC-SOLES","scopus-0141613761",0,"Train"
"NDC-SOLES","scopus-0344223547",0,"Test"
"NDC-SOLES","scopus-0348048492",0,"Train"
"NDC-SOLES","scopus-0348134965",0,"Train"
"NDC-SOLES","scopus-12144286634",0,"Train"
"NDC-SOLES","scopus-12844274908",0,"Test"
"NDC-SOLES","scopus-13944268218",0,"Test"
"NDC-SOLES","scopus-15744376945",0,"Train"
"NDC-SOLES","scopus-1642369323",0,"Train"
"NDC-SOLES","scopus-1842373331",0,"Train"
"NDC-SOLES","scopus-20344363681",0,"Test"
"NDC-SOLES","scopus-23644452637",0,"Train"
"NDC-SOLES","scopus-23844438315",0,"Train"
"NDC-SOLES","scopus-24344445341",0,"Train"
"NDC-SOLES","scopus-25444491938",0,"Train"
"NDC-SOLES","scopus-33646945321",0,"Test"
"NDC-SOLES","scopus-33745122517",0,"Train"
"NDC-SOLES","scopus-33745529312",0,"Train"
"NDC-SOLES","scopus-33746179154",0,"Train"
"NDC-SOLES","scopus-33746834540",0,"Test"
"NDC-SOLES","scopus-33748639740",0,"Test"
"NDC-SOLES","scopus-33845422007",0,"Test"
"NDC-SOLES","scopus-33846204772",0,"Train"
"NDC-SOLES","scopus-33947410259",0,"Train"
"NDC-SOLES","scopus-33947514003",0,"Train"
"NDC-SOLES","scopus-34250018794",0,"Train"
"NDC-SOLES","scopus-34447253042",0,"Train"
"NDC-SOLES","scopus-34547840292",0,"Train"
"NDC-SOLES","scopus-34548078977",0,"Train"
"NDC-SOLES","scopus-43649097985",0,"Train"
"NDC-SOLES","scopus-43849095420",0,"Test"
"NDC-SOLES","scopus-43949131039",0,"Train"
"NDC-SOLES","scopus-44949101607",0,"Train"
"NDC-SOLES","scopus-47949092321",0,"Test"
"NDC-SOLES","scopus-51849092615",0,"Train"
"NDC-SOLES","scopus-52949140804",0,"Train"
"NDC-SOLES","scopus-54849428907",0,"Test"
"NDC-SOLES","scopus-57049170205",0,"Train"
"NDC-SOLES","scopus-63849132087",0,"Train"
"NDC-SOLES","scopus-65949088370",0,"Train"
"NDC-SOLES","scopus-66749149589",0,"Train"
"NDC-SOLES","scopus-67349253535",0,"Train"
"NDC-SOLES","scopus-67649396127",0,"Train"
"NDC-SOLES","scopus-67650526683",0,"Train"
"NDC-SOLES","scopus-67651148274",0,"Train"
"NDC-SOLES","scopus-68849116786",0,"Train"
"NDC-SOLES","scopus-69949145443",0,"Train"
"NDC-SOLES","scopus-70349150027",0,"Train"
"NDC-SOLES","scopus-70350151551",0,"Train"
"NDC-SOLES","scopus-70350417838",0,"Train"
"NDC-SOLES","scopus-75549086867",0,"Train"
"NDC-SOLES","scopus-77952885690",0,"Test"
"NDC-SOLES","scopus-77954330733",0,"Train"
"NDC-SOLES","scopus-77956062627",0,"Train"
"NDC-SOLES","scopus-77956185062",0,"Train"
"NDC-SOLES","scopus-77956515296",0,"Train"
"NDC-SOLES","scopus-77958461485",0,"Train"
"NDC-SOLES","scopus-78649717734",0,"Train"
"NDC-SOLES","scopus-78651282657",0,"Test"
"NDC-SOLES","scopus-79251594628",0,"Test"
"NDC-SOLES","scopus-79954475213",0,"Train"
"NDC-SOLES","scopus-79954588050",0,"Test"
"NDC-SOLES","scopus-79954600463",0,"Train"
"NDC-SOLES","scopus-79955711142",0,"Train"
"NDC-SOLES","scopus-79957592673",0,"Train"
"NDC-SOLES","scopus-79957925579",0,"Train"
"NDC-SOLES","scopus-79958837212",0,"Test"
"NDC-SOLES","scopus-79959236375",0,"Train"
"NDC-SOLES","scopus-79959396966",0,"Train"
"NDC-SOLES","scopus-79959562288",0,"Train"
"NDC-SOLES","scopus-79960045681",0,"Train"
"NDC-SOLES","scopus-80051521553",0,"Train"
"NDC-SOLES","scopus-80051546419",0,"Train"
"NDC-SOLES","scopus-80054756422",0,"Train"
"NDC-SOLES","scopus-83155180352",0,"Train"
"NDC-SOLES","scopus-84455173156",0,"Train"
"NDC-SOLES","scopus-84855457932",0,"Train"
"NDC-SOLES","scopus-84856682195",0,"Train"
"NDC-SOLES","scopus-84857221472",0,"Train"
"NDC-SOLES","scopus-84857427683",0,"Train"
"NDC-SOLES","scopus-84858297187",0,"Test"
"NDC-SOLES","scopus-84861894470",0,"Train"
"NDC-SOLES","scopus-84862888245",0,"Train"
"NDC-SOLES","scopus-84863088665",0,"Train"
"NDC-SOLES","scopus-84863312689",0,"Train"
"NDC-SOLES","scopus-84867640078",0,"Train"
"NDC-SOLES","scopus-84869089461",0,"Train"
"NDC-SOLES","scopus-84869806054",0,"Train"
"NDC-SOLES","scopus-84871945626",0,"Train"
"NDC-SOLES","scopus-84872316630",0,"Train"
"NDC-SOLES","scopus-84873332366",0,"Train"
"NDC-SOLES","scopus-84875647585",0,"Test"
"NDC-SOLES","scopus-84875722648",0,"Train"
"NDC-SOLES","scopus-84876375138",0,"Train"
"NDC-SOLES","scopus-84876488318",0,"Train"
"NDC-SOLES","scopus-84878001014",0,"Train"
"NDC-SOLES","scopus-84880325577",0,"Train"
"NDC-SOLES","scopus-84881087204",0,"Train"
"NDC-SOLES","scopus-84883256782",0,"Test"
"NDC-SOLES","scopus-84883780405",0,"Train"
"NDC-SOLES","scopus-84884475253",0,"Train"
"NDC-SOLES","scopus-84887489425",0,"Train"
"NDC-SOLES","scopus-84893857631",0,"Train"
"NDC-SOLES","scopus-84895787603",0,"Train"
"NDC-SOLES","scopus-84896714283",0,"Train"
"NDC-SOLES","scopus-84899693076",0,"Test"
"NDC-SOLES","scopus-84901416402",0,"Train"
"NDC-SOLES","scopus-84904119223",0,"Train"
"NDC-SOLES","scopus-84904351925",0,"Train"
"NDC-SOLES","scopus-84905393591",0,"Train"
"NDC-SOLES","scopus-84905503311",0,"Train"
"NDC-SOLES","scopus-84906267311",0,"Test"
"NDC-SOLES","scopus-84907322714",0,"Train"
"NDC-SOLES","scopus-84907478287",0,"Train"
"NDC-SOLES","scopus-84907686182",0,"Train"
"NDC-SOLES","scopus-84907937839",0,"Train"
"NDC-SOLES","scopus-84908165185",0,"Train"
"NDC-SOLES","scopus-84908249404",0,"Test"
"NDC-SOLES","scopus-84909619977",0,"Train"
"NDC-SOLES","scopus-84910047122",0,"Train"
"NDC-SOLES","scopus-84910679094",0,"Train"
"NDC-SOLES","scopus-84920973383",0,"Train"
"NDC-SOLES","scopus-84922042119",0,"Train"
"NDC-SOLES","scopus-84923196206",0,"Train"
"NDC-SOLES","scopus-84924017172",0,"Train"
"NDC-SOLES","scopus-84925538942",0,"Train"
"NDC-SOLES","scopus-84926300780",0,"Train"
"NDC-SOLES","scopus-84928707161",0,"Train"
"NDC-SOLES","scopus-84929484987",0,"Test"
"NDC-SOLES","scopus-84937409911",0,"Train"
"NDC-SOLES","scopus-84937579754",0,"Train"
"NDC-SOLES","scopus-84938352315",0,"Train"
"NDC-SOLES","scopus-84939491974",0,"Train"
"NDC-SOLES","scopus-84940375897",0,"Test"
"NDC-SOLES","scopus-84941911839",0,"Train"
"NDC-SOLES","scopus-84942988483",0,"Train"
"NDC-SOLES","scopus-84944889340",0,"Train"
"NDC-SOLES","scopus-84947460909",0,"Train"
"NDC-SOLES","scopus-84947780275",0,"Train"
"NDC-SOLES","scopus-84947866833",0,"Train"
"NDC-SOLES","scopus-84951077600",0,"Train"
"NDC-SOLES","scopus-84956549612",0,"Train"
"NDC-SOLES","scopus-84958164864",0,"Test"
"NDC-SOLES","scopus-84959353154",0,"Train"
"NDC-SOLES","scopus-84960848269",0,"Train"
"NDC-SOLES","scopus-84961208806",0,"Train"
"NDC-SOLES","scopus-84965168200",0,"Train"
"NDC-SOLES","scopus-84969796311",0,"Train"
"NDC-SOLES","scopus-84976499798",0,"Test"
"NDC-SOLES","scopus-84977511890",0,"Train"
"NDC-SOLES","scopus-84979882483",0,"Train"
"NDC-SOLES","scopus-84983121051",0,"Train"
"NDC-SOLES","scopus-84983535404",0,"Train"
"NDC-SOLES","scopus-84985942491",0,"Train"
"NDC-SOLES","scopus-84988026268",0,"Train"
"NDC-SOLES","scopus-84990888718",0,"Train"
"NDC-SOLES","scopus-84991241072",0,"Train"
"NDC-SOLES","scopus-84994663327",0,"Train"
"NDC-SOLES","scopus-85009761214",0,"Train"
"NDC-SOLES","scopus-85014474541",0,"Train"
"NDC-SOLES","scopus-85016009015",0,"Train"
"NDC-SOLES","scopus-85019080872",0,"Test"
"NDC-SOLES","scopus-85019642110",0,"Train"
"NDC-SOLES","scopus-85021815468",0,"Train"
"NDC-SOLES","scopus-85029545204",0,"Test"
"NDC-SOLES","scopus-85029566684",0,"Test"
"NDC-SOLES","scopus-85029802144",0,"Test"
"NDC-SOLES","scopus-85031044360",0,"Train"
"NDC-SOLES","scopus-85031409431",0,"Train"
"NDC-SOLES","scopus-85032700578",0,"Train"
"NDC-SOLES","scopus-85032965789",0,"Test"
"NDC-SOLES","scopus-85033220298",0,"Train"
"NDC-SOLES","scopus-85034649233",0,"Train"
"NDC-SOLES","scopus-85037601215",0,"Test"
"NDC-SOLES","scopus-85040728062",0,"Train"
"NDC-SOLES","scopus-85040915749",0,"Train"
"NDC-SOLES","scopus-85041224803",0,"Test"
"NDC-SOLES","scopus-85042498991",0,"Test"
"NDC-SOLES","scopus-85044717196",0,"Train"
"NDC-SOLES","scopus-85044758179",0,"Train"
"NDC-SOLES","scopus-85046403099",0,"Train"
"NDC-SOLES","scopus-85046729603",0,"Train"
"NDC-SOLES","scopus-85047362231",0,"Train"
"NDC-SOLES","scopus-85048990508",0,"Test"
"NDC-SOLES","scopus-85050461889",0,"Test"
"NDC-SOLES","scopus-85050512983",0,"Train"
"NDC-SOLES","scopus-85050871446",0,"Train"
"NDC-SOLES","scopus-85051102245",0,"Train"
"NDC-SOLES","scopus-85053054069",0,"Train"
"NDC-SOLES","scopus-85053214155",0,"Train"
"NDC-SOLES","scopus-85055611361",0,"Train"
"NDC-SOLES","scopus-85056762281",0,"Train"
"NDC-SOLES","scopus-85056971368",0,"Train"
"NDC-SOLES","scopus-85058542649",0,"Train"
"NDC-SOLES","scopus-85061123195",0,"Train"
"NDC-SOLES","scopus-85061852161",0,"Train"
"NDC-SOLES","scopus-85062543287",0,"Train"
"NDC-SOLES","scopus-85062586860",0,"Test"
"NDC-SOLES","scopus-85062850274",0,"Train"
"NDC-SOLES","scopus-85062855188",1,"Train"
"NDC-SOLES","scopus-85062943556",0,"Train"
"NDC-SOLES","scopus-85063522146",0,"Train"
"NDC-SOLES","scopus-85064336116",0,"Train"
"NDC-SOLES","scopus-85064459791",0,"Train"
"NDC-SOLES","scopus-85064823256",0,"Train"
"NDC-SOLES","scopus-85065081761",0,"Train"
"NDC-SOLES","scopus-85066443035",0,"Train"
"NDC-SOLES","scopus-85066855452",0,"Train"
"NDC-SOLES","scopus-85068253576",0,"Test"
"NDC-SOLES","scopus-85069640768",0,"Train"
"NDC-SOLES","scopus-85069733025",0,"Train"
"NDC-SOLES","scopus-85070083039",0,"Test"
"NDC-SOLES","scopus-85070667809",0,"Test"
"NDC-SOLES","scopus-85071542699",0,"Train"
"NDC-SOLES","scopus-85072747779",0,"Train"
"NDC-SOLES","scopus-85074653485",0,"Train"
"NDC-SOLES","scopus-85075305701",0,"Train"
"NDC-SOLES","scopus-85075525298",0,"Train"
"NDC-SOLES","scopus-85076096383",0,"Train"
"NDC-SOLES","scopus-85076154395",0,"Train"
"NDC-SOLES","scopus-85076438177",0,"Train"
"NDC-SOLES","scopus-85078333176",0,"Train"
"NDC-SOLES","scopus-85079390378",0,"Train"
"NDC-SOLES","scopus-85079769406",0,"Train"
